id,product_uid,text1,text2,relevance
25856,105249,St. Paul 61 in. Colorpoint Composite Vanity Top in Gray with White Double Under-Mount Bowls,bathroom vanity countertops with dual sinks,0
25863,105249,St. Paul 61 in. Colorpoint Composite Vanity Top in Gray with White Double Under-Mount Bowls,top mount bathroom sink,0
25867,105249,St. Paul 61 in. Colorpoint Composite Vanity Top in Gray with White Double Under-Mount Bowls,vanity counter,0
25874,105253,adorne 2-Port USB Outlet Module,adorne,0
25875,105253,adorne 2-Port USB Outlet Module,adrone,0
25876,105254,TrafficMASTER Standard 100 sq. ft. Rolls 25 ft. x 4 ft. x .080 in. Polyethylene Foam 2-in-1 Underlayment,2 in 2 ft,0
25877,105254,TrafficMASTER Standard 100 sq. ft. Rolls 25 ft. x 4 ft. x .080 in. Polyethylene Foam 2-in-1 Underlayment,4 in foam padding,0
25881,105254,TrafficMASTER Standard 100 sq. ft. Rolls 25 ft. x 4 ft. x .080 in. Polyethylene Foam 2-in-1 Underlayment,braxilian cherry laminate,0
25882,105254,TrafficMASTER Standard 100 sq. ft. Rolls 25 ft. x 4 ft. x .080 in. Polyethylene Foam 2-in-1 Underlayment,floor laminate,0
25885,105254,TrafficMASTER Standard 100 sq. ft. Rolls 25 ft. x 4 ft. x .080 in. Polyethylene Foam 2-in-1 Underlayment,glenwood oak laminate by traffic master,0
25886,105254,TrafficMASTER Standard 100 sq. ft. Rolls 25 ft. x 4 ft. x .080 in. Polyethylene Foam 2-in-1 Underlayment,lakeshore,0
25894,105255,Ferry-Morse 725 mg Sweet Basil Seed,artichoke plant seeds,0
25900,105256,Simple Green Pro HD 128 oz. Professional-Grade Heavy-Duty Cleaner,pressure washer cleaners,0
25901,105256,Simple Green Pro HD 128 oz. Professional-Grade Heavy-Duty Cleaner,washer pressure,0
25902,105257,Leviton 15 Amp Tamper Resistant Single Outlet - White,15 amp tampe resistant outlets,0
25909,105258,Hampton Bay Andenne 3-Light Oil Rubbed Bronze Bath Vanity Light,light fixtures for bathroom,0
25910,105259,American Standard Princeton 5 ft. Right Drain Americast Soaking Tub in Bone,american standard americast,0
25912,105261,"KitchenAid 30 in. W 1.9 cu. ft. Over the Range Convection Microwave in Stainless Steel, with Sensor Cooking",convection otr,0
25920,105262,Milwaukee 12 in. Shockwave Magnetic Bit Holder,drill bit holder,0
25923,105264,TEKTON 2-Ton Hydraulic Bottle Jack,hydraulic jack renat,0
25926,105266,"Danby 5,000 BTU Window Air Conditioner",danby air conditioner,0
25928,105267,ROPPE Fawn 4 in. x 120 ft. x 0.080 in. Vinyl Wall Cove Base Coil,vinyl base cove,0
25929,105267,ROPPE Fawn 4 in. x 120 ft. x 0.080 in. Vinyl Wall Cove Base Coil,vinyl base trm,0
25931,105268,Aquatic 32 in. x 32 in. x 72 3/4 in. Gelcoat Remodeline Sectional 2-piece Shower Stall in White,32 x 32 shower baser,0
25934,105268,Aquatic 32 in. x 32 in. x 72 3/4 in. Gelcoat Remodeline Sectional 2-piece Shower Stall in White,aquatic shower base,0
25935,105268,Aquatic 32 in. x 32 in. x 72 3/4 in. Gelcoat Remodeline Sectional 2-piece Shower Stall in White,aquatics shower enclosure,0
25936,105268,Aquatic 32 in. x 32 in. x 72 3/4 in. Gelcoat Remodeline Sectional 2-piece Shower Stall in White,monaco shower insert,0
25938,105269,BEHR Premium Plus Ultra 8 oz. UPW Eggshell Interior/Exterior Paint Sample with Primer,behr paint samples and names,0
25940,105271,MS International California Gold Ledger Panel 6 in. x 24 in. Natural Slate Wall Tile (5 cases / 20 sq. ft. / Pallet),california gold ledger panel,0
25946,105271,MS International California Gold Ledger Panel 6 in. x 24 in. Natural Slate Wall Tile (5 cases / 20 sq. ft. / Pallet),natural slate wall tile,0
25949,105272,Hot Shot 1.2 oz. No-Mess Fogger (3-Pack),flea,0
25951,105272,Hot Shot 1.2 oz. No-Mess Fogger (3-Pack),indoor bug foggers,0
25954,105273,Rust-Oleum Specialty 11 oz. Frosted Glass Spray Paint,solar film,0
25956,105273,Rust-Oleum Specialty 11 oz. Frosted Glass Spray Paint,window paint,0
25963,105275,Cuisinart Tank Conversion Hose,propane tanks,0
25965,105277,Future Foam 3 in. Thick Multipurpose Foam,camping,0
25967,105277,Future Foam 3 in. Thick Multipurpose Foam,carpet padding .89,0
25968,105277,Future Foam 3 in. Thick Multipurpose Foam,foam insulation board,0
25973,105278,TrafficMASTER Handscraped Saratoga Hickory 7 mm Thick x 7-2/3 in. Wide x 50-5/8 in. Length Laminate Flooring (24.17 sq. ft. / case),flooring sku 1000-019-492,0
25975,105278,TrafficMASTER Handscraped Saratoga Hickory 7 mm Thick x 7-2/3 in. Wide x 50-5/8 in. Length Laminate Flooring (24.17 sq. ft. / case),laminate flooring 11mm,0
25976,105278,TrafficMASTER Handscraped Saratoga Hickory 7 mm Thick x 7-2/3 in. Wide x 50-5/8 in. Length Laminate Flooring (24.17 sq. ft. / case),laminate flooring underlayment,0
25978,105278,TrafficMASTER Handscraped Saratoga Hickory 7 mm Thick x 7-2/3 in. Wide x 50-5/8 in. Length Laminate Flooring (24.17 sq. ft. / case),laminet,0
25980,105278,TrafficMASTER Handscraped Saratoga Hickory 7 mm Thick x 7-2/3 in. Wide x 50-5/8 in. Length Laminate Flooring (24.17 sq. ft. / case),traffic master hickory,0
25981,105278,TrafficMASTER Handscraped Saratoga Hickory 7 mm Thick x 7-2/3 in. Wide x 50-5/8 in. Length Laminate Flooring (24.17 sq. ft. / case),traffic master saratoga hickory,0
25984,105279,18 in. H Pink Fancy Rose with Cylinder Vase Silk Flower Arrangement,flower vase,0
25991,105282,Glamos Wire Products 48 in. Light Green Plant Stake (10-Pack),plant wire,0
25992,105283,Sterling 9 ft. Pre-Lit Natural Cut Rockford Pine Artificial Christmas Tree with Clear Lights,9ft prelit christmas tree,0
25997,105285,Merola Tile Tessera Subway Sandstone 3 in. x 6 in. x 8 mm Glass Wall Tile (1 sq. ft. / pack),subway wall tile,0
26001,105286,Kingston Brass Victorian 8 in. Widespread 2-Handle Bathroom Faucet in Polished Chrome,polished faucet widespread,0
26004,105287,Sheffield Home Santorini 24 in. Vanity in Dark Cherry with Vitreous China Vanity Top in White and Mirror,sheffield,0
26006,105288,Westinghouse 25W Equivalent Bright White Torpedo B10 Dimmable LED Light Bulb,25w bulb,0
26010,105290,TruFuel 4-Cycle Ethanol-Free Fuel (6-Pack),fuel additive,0
26011,105291,Everbilt Sediment Filter,sediment filters,0
26013,105293,Victoria&#39;s Farmhouse Dollhouse Kit,dolls,0
26018,105295,St. Paul Summit 30 in. Vanity in Auburn with Colorpoint Vanity Top in Maui with White Bowl,30' bathroom vanity,0
26019,105295,St. Paul Summit 30 in. Vanity in Auburn with Colorpoint Vanity Top in Maui with White Bowl,colorpoint vanity top,0
26021,105295,St. Paul Summit 30 in. Vanity in Auburn with Colorpoint Vanity Top in Maui with White Bowl,vanity 30 inch,0
26024,105297,Paslode CF325 Lithium-Ion Cordless Framing Nailer Combo with Free Fuel + Nail Pack,frame nail gun,0
26027,105298,Pest-A-Cator Plus 2000 Electronic Rodent Repeller,elecronic insect repeller,0
26028,105298,Pest-A-Cator Plus 2000 Electronic Rodent Repeller,electronic bed bug repellant,0
26029,105298,Pest-A-Cator Plus 2000 Electronic Rodent Repeller,electronic pest control,0
26032,105298,Pest-A-Cator Plus 2000 Electronic Rodent Repeller,rodent control,0
26036,105299,MD Building Products Deluxe Mixer Paddle,mixer,0
26043,105301,Zero Gravity Patio Chaise Lounger,gravity chairs,0
26048,105302,Frost King Thermostat for Roof Cable Kits,frost king heat cable,0
26050,105302,Frost King Thermostat for Roof Cable Kits,roof de-icing,0
26051,105302,Frost King Thermostat for Roof Cable Kits,roof deicing,0
26056,105303,Barrette 6 ft. x 8 ft. Pressure-Treated Pine 4 in. Dog-Ear Fence Panel,5/8 in. x 5-1/2 in. x 4 ft. pressure-treated pine dog-ear fe,0
26059,105303,Barrette 6 ft. x 8 ft. Pressure-Treated Pine 4 in. Dog-Ear Fence Panel,pet treated carpet,0
26060,105303,Barrette 6 ft. x 8 ft. Pressure-Treated Pine 4 in. Dog-Ear Fence Panel,pine panel,0
26063,105303,Barrette 6 ft. x 8 ft. Pressure-Treated Pine 4 in. Dog-Ear Fence Panel,wood fence gate0,0
26064,105303,Barrette 6 ft. x 8 ft. Pressure-Treated Pine 4 in. Dog-Ear Fence Panel,wood fence panel 55x48,0
26065,105303,Barrette 6 ft. x 8 ft. Pressure-Treated Pine 4 in. Dog-Ear Fence Panel,wood fence panels 2x12x20,0
26067,105303,Barrette 6 ft. x 8 ft. Pressure-Treated Pine 4 in. Dog-Ear Fence Panel,wood privacy fencing,0
26068,105303,Barrette 6 ft. x 8 ft. Pressure-Treated Pine 4 in. Dog-Ear Fence Panel,woodebn fence panels,0
26073,105305,Stair Parts 3500 48 in. x 3-1/2 in. Unfinished Red Oak Block Top Newel,stair newel post,0
26074,105306,BLACK+DECKER 22 in. Corded Hedge Trimmer,black  and decker 90567077,0
26079,105306,BLACK+DECKER 22 in. Corded Hedge Trimmer,black and decker wg175,0
26085,105306,BLACK+DECKER 22 in. Corded Hedge Trimmer,hedgers,0
26088,105307,DBHL 1-1/4 in. x 6 in. Polypropylene Tailpiece Extension Tube,p trap kit,0
26089,105307,DBHL 1-1/4 in. x 6 in. Polypropylene Tailpiece Extension Tube,pvc p trap,0
26090,105307,DBHL 1-1/4 in. x 6 in. Polypropylene Tailpiece Extension Tube,sink pipes,0
26101,105309,Miracle Sealants 16 oz. 511 Impregnator,granite sealers,0
26103,105309,Miracle Sealants 16 oz. 511 Impregnator,mosia grout sealer,0
26104,105309,Miracle Sealants 16 oz. 511 Impregnator,thin tile sealer,0
26105,105310,Lifesmart Rock Solid Series Plug and Play 4-Person 12-Jet Key Largo Spa Includes Free Delivery,jet cleaner spa,0
26111,105312,Clopay Garage Door Rear Track Hanger Kit,garage door opener parts,0
26112,105312,Clopay Garage Door Rear Track Hanger Kit,garage door tracks kits,0
26113,105312,Clopay Garage Door Rear Track Hanger Kit,rear door,0
26114,105312,Clopay Garage Door Rear Track Hanger Kit,replacement tub door track,0
26115,105312,Clopay Garage Door Rear Track Hanger Kit,santa claus door hanger,0
26117,105313,RIDGID 1/4 in. x 30 ft. Cable,i/4 inch plumbing,0
26118,105313,RIDGID 1/4 in. x 30 ft. Cable,ridgid auger,0
26120,105314,YARDGARD Select Fence Framework Kit,black chain link fence,0
26123,105316,Lithonia Lighting 2-Light White Fluorescent Lighting Strip,t8 light,0
26125,105317,Apache Mills Weave Brown 18 in. x 30 in. Recycled Rubber Door Mat,outdoor stairs,0
26127,105317,Apache Mills Weave Brown 18 in. x 30 in. Recycled Rubber Door Mat,rubber back door mats,0
26128,105317,Apache Mills Weave Brown 18 in. x 30 in. Recycled Rubber Door Mat,tread door mat,0
26129,105318,Lenmar Nickel-Metal Hydride 2000mAh/1.2-Volt AA Batteries (8-Pack) with 8 Station AA/AAA AC Charger,12 volt nickel cadmium battery pack charger,0
26132,105320,Philips 90W Equivalent Soft White (2700K) PAR38 CFL Flood Light Bulb (E)*,par38 cfl,0
26133,105321,Handy Home Products Installed Majestic 8 ft. x 12 ft. Wood Storage Shed with Autumn Brown Shingles,handy home shed,0
26134,105321,Handy Home Products Installed Majestic 8 ft. x 12 ft. Wood Storage Shed with Autumn Brown Shingles,sheds installed,0
26139,105323,Glacier Bay Hampton 60 in. W x 21 in. D x 33-1/2 in. H Vanity Cabinet Only in White,60 IN. VANITY COMBO,0
26140,105323,Glacier Bay Hampton 60 in. W x 21 in. D x 33-1/2 in. H Vanity Cabinet Only in White,60 vanity with top,0
26141,105323,Glacier Bay Hampton 60 in. W x 21 in. D x 33-1/2 in. H Vanity Cabinet Only in White,bath sunk,0
26143,105323,Glacier Bay Hampton 60 in. W x 21 in. D x 33-1/2 in. H Vanity Cabinet Only in White,bathroom double sink,0
26153,105323,Glacier Bay Hampton 60 in. W x 21 in. D x 33-1/2 in. H Vanity Cabinet Only in White,in vanities with tops,0
26156,105323,Glacier Bay Hampton 60 in. W x 21 in. D x 33-1/2 in. H Vanity Cabinet Only in White,white double vanity,0
26157,105324,Alexandria Moulding L 163E7 9/16 in. x 5-1/4 in. x 96 in. Primed Pine Finger-Jointed Base Moulding,5 base pine,0
26163,105325,"Mr. Heater Tag-A-Long 8,000 BTU Radiant Propane Gas Portable Heater",portable kerosene heater,0
26166,105326,Everbilt Garage Door Lift Handle,locker handle lift,0
26167,105327,AR Blue Clean 2000-PSI 1.4-GPM Electric Pressure Washer,2000 psi force nozzzle,0
26169,105329,Home Accents Holiday 24 in. Snowman Countdown Sign,apartments for lease sign,0
26170,105329,Home Accents Holiday 24 in. Snowman Countdown Sign,steak for signs,0
26172,105330,Stairtek 1 in. x 3.5 in. x 48 in. Unfinished White Oak Nosing,1x3.5 in.,0
26178,105332,Bombay Outdoors Glenburn 4-Piece Patio Conversation Set with Venice Cushions,outdoor conversation sets,0
26183,105334,BLACK+DECKER 12-Volt Ni-Cad 3/8 in. Cordless Smart Select Drill,black  and decker 90567077,0
26191,105336,HDX 10 ft. Wide Textured Mocha Vinyl Universal Flooring Your Choice Length,floor       linoleum by the roll,0
26198,105337,LG Electronics Refrigerator Water Filter,filter for lg lfx259755st,0
26201,105338,Eurostyle 30x34.5x24.5 in. Bern Full Height Sink Base Cabinet in Maple Melamine and Door in Dark Brown,25 height beveragecooler,0
26202,105339,KOHLER Memoirs Classic Comfort Height 2-piece 1.28 GPF Elongated Toilet with AquaPiston Flushing Technology in White,memoirs,0
26207,105340,Hampton Bay Valencia 10 ft. Laminate Countertop in Classic Crystal Granite,granite countertop glu,0
26211,105341,House of Fara 8827 1/2 in. x 4-1/4 in. x 96 in. MDF Primed Colonial Base Moulding,house of fara,0
26215,105342,Hampton Bay 1-Light Brushed Nickel Sconce,hampton bay sconces,0
26220,105344,3/4 in. x 2 ft. x 4 ft. PureBond Pre-Primed Poplar Plywood Project Panel,3/4 plywood 2-ft x 4-ft,0
26224,105346,Hampton Bay 24x34.5x24 in. Hampton Drawer Base Cabinet with Ball-Bearing Drawer Glides in Satin White,base cabinet drawers,0
26230,105348,JELD-WEN 36 in. x 80 in. Idlewild 3/4 Lite Primed Premium Steel Prehung Front Door with Right Hand Sidelite,door sidelites,0
26231,105348,JELD-WEN 36 in. x 80 in. Idlewild 3/4 Lite Primed Premium Steel Prehung Front Door with Right Hand Sidelite,front door with sidelites,0
26234,105349,"Husky 52 in. 11-Drawer Mobile Workbench with Solid Wood Top, 22 in. Extra Deep",husky 52 tool chest,0
26235,105349,"Husky 52 in. 11-Drawer Mobile Workbench with Solid Wood Top, 22 in. Extra Deep",husky tool chest with wood top,0
26236,105349,"Husky 52 in. 11-Drawer Mobile Workbench with Solid Wood Top, 22 in. Extra Deep",rolling tool chest with work top,0
26239,105350,Devault Enterprises Wooden Whiskey Barrel (Set of 6),wood barrel,0
26245,105353,Simpson Strong-Tie 2 in. x 6 in. Double Shear Face Mount Joist Hanger,2 x 6 x 16,0
26247,105353,Simpson Strong-Tie 2 in. x 6 in. Double Shear Face Mount Joist Hanger,joist hangers case,0
26248,105353,Simpson Strong-Tie 2 in. x 6 in. Double Shear Face Mount Joist Hanger,simpson joist hanger,0
26249,105354,"Carlisle 2.9 qt., 9 in. x 12 in. Melamine Baker Style Serving Dish in Black (Case of 4)",melamine black,0
26250,105355,GearWrench Pro Swivoil Medium Filter Wrench,filter media,0
26251,105355,GearWrench Pro Swivoil Medium Filter Wrench,media filter,0
26252,105356,BEHR Premium Plus #380B-5 Neon Light Zero VOC Interior Paint,neon light,0
26254,105357,Superstrut 1 in. x 1-1/4 in. Beam Clamp,ibeam,0
26256,105357,Superstrut 1 in. x 1-1/4 in. Beam Clamp,unistrut clamps .025 inch,0
26257,105358,AFC Cable Systems 25 ft. 12-2 Solid MC Lite Cable,12-2 mc cable,0
26258,105359,Foremost Cove 32.5 in. to 34.5 in. x 72 in. H Semi-Framed Pivot Shower Door in Brushed Nickel with 1/4 in. Clear Glass,34 shower door,0
26264,105362,"LG Electronics 11,500 BTU 115-Volt Through-the-Wall Air Conditioner with Remote",ac units,0
26266,105362,"LG Electronics 11,500 BTU 115-Volt Through-the-Wall Air Conditioner with Remote",through thewall air conditioner,0
26273,105364,Andersen 400 Series Exterior Color Sample in Forest Green,anderson windows 400 seriesimpact resistant,0
26275,105366,GE Profile 36 in. Designer Range Hood in Stainless Steel,36 inch vent hood,0
26280,105368,Fahrenheat 34 in. 750-Watt 120-Volt Hydronic Portable Baseboard Heater with Thermostat,space oil filled heaters,0
26284,105369,DEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill/Driver Kit,20 volt drill driver hammerdrill,0
26291,105369,DEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill/Driver Kit,de walt  impact drill 18 v,0
26292,105369,DEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill/Driver Kit,dedwalt cordless drill,0
26294,105369,DEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill/Driver Kit,dewalt  20 v max drill,0
26295,105369,DEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill/Driver Kit,dewalt 18v 2 tool kit,0
26296,105369,DEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill/Driver Kit,dewalt 18v lithium,0
26306,105369,DEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill/Driver Kit,dewalt screw gun,0
26309,105369,DEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill/Driver Kit,drill 20 lithium battery,0
26310,105369,DEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill/Driver Kit,electric hammer drill,0
26315,105370,Prime-Line 32 in. Chrome Polybag Towel Bar,door bars,0
26319,105372,House of Fara 3-1/2 in. x 3-1/2 in. x 7-3/4 in. Hardwood Inside Crown Corner Block Moulding,block corner,0
26324,105374,Peak Aluminum Railing 6 ft. Aluminum Standard Picket and Spacer Kit in Black,peak,0
26327,105376,Delta Side Sprayer in Chrome,kitchen hose and sprayer,0
26330,105376,Delta Side Sprayer in Chrome,spray hose,0
26332,105377,RIDGID 100 ft. 12/3 SJTW Extension Cord with Lighted Plug,12/3 extension cord,0
26335,105378,Fypon 1-5/8 in. x 4-1/2 in. x 86 in. Polyurethane Fluted Pilasters Moulded with Plinth Block - Pair,4 1/2 x 9 1/2 plinth block,0
26340,105381,MOEN Lindley Single-Handle Pull-Down Sprayer Kitchen Faucet featuring Reflex in Mediterranean Bronze with Soap Dispenser,moen 7570 single hanlel faucet,0
26341,105381,MOEN Lindley Single-Handle Pull-Down Sprayer Kitchen Faucet featuring Reflex in Mediterranean Bronze with Soap Dispenser,moen anabelle bronze kitchen faucet,0
26343,105381,MOEN Lindley Single-Handle Pull-Down Sprayer Kitchen Faucet featuring Reflex in Mediterranean Bronze with Soap Dispenser,moen kitchen fauchet,0
26346,105382,Gatco Designer II Collection 18 in. Towel Bar in Chrome,towel bar chrome,0
26347,105383,Gibraltar Mailboxes Tuff Body Post-Mount Mailbox in Black,7 foot steel posts,0
26351,105384,Masonite 36 in. x 80 in. Premium 9 Lite Primed Steel Prehung Front Door with Brickmold,back door,0
26352,105384,Masonite 36 in. x 80 in. Premium 9 Lite Primed Steel Prehung Front Door with Brickmold,front door  locking,0
26353,105384,Masonite 36 in. x 80 in. Premium 9 Lite Primed Steel Prehung Front Door with Brickmold,glass back doorr,0
26357,105385,Heat and Air Deflector,extertal air vent  cover,0
26362,105385,Heat and Air Deflector,magnetic vent cover,0
26365,105386,3/4 in. Plastic FPT Automatic Anti-Siphon Zone Valve,plastic valves,0
26375,105389,Masonite 32 in. x 80 in. Premium 9 Lite Primed Steel Prehung Front Door with Brickmold,80x32 9 lite,0
26376,105389,Masonite 32 in. x 80 in. Premium 9 Lite Primed Steel Prehung Front Door with Brickmold,exterior door 32 masonite,0
26378,105389,Masonite 32 in. x 80 in. Premium 9 Lite Primed Steel Prehung Front Door with Brickmold,mobile home door,0
26383,105391,Global Specialty Products Dimensions 6 in. x 6 in. and 12 in. x 12 in. Surface Mount Faux Tin Ceiling Tile Evaluation Sample,12 in ceiling tile,0
